legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
767ae5e3539e4b752f4c3f73f0675e60,2022-05-21,2022-06-14,DFW,LAX,LAA2AKEN,PT8H56M,0,False,False,False,280.93,331.20,2,1456,1655204400||1655227620,2022-06-14T06:00:00.000-05:00||2022-06-14T11:27:00.000-06:00,1655211780||1655236560,2022-06-14T07:03:00.000-06:00||2022-06-14T12:56:00.000-07:00,DEN||ONT,DFW||DEN,United||United,UA||UA,Airbus A320||Embraer 175 (Enhanced Winglets),7380||8940,650||806,coach||coach
307ab36edf7525c76de98e30d4a7d181,2022-05-03,2022-05-20,OAK,PHL,Y0N,PT9H56M,0,False,False,False,1093.02,1203.10,7,2521,1653066060||1653077580||1653096300,2022-05-20T10:01:00.000-07:00||2022-05-20T14:13:00.000-06:00||2022-05-20T21:25:00.000-04:00,1653072420||1653090300||1653101820,2022-05-20T12:47:00.000-06:00||2022-05-20T19:45:00.000-04:00||2022-05-20T22:57:00.000-04:00,SLC||DTW||PHL,OAK||SLC||DTW,Delta||Delta||Delta,DL||DL||DL,||Boeing 737-900||Boeing 717,6360||12720||5520,588||1486||447,coach||coach||coach
ea6a8d08035e3e6e250d3ae68f222393,2022-04-18,2022-04-27,ORD,DFW,V8AIZNN1,PT4H40M,0,False,False,False,177.67,214.60,5,801,1651084200||1651092900,2022-04-27T13:30:00.000-05:00||2022-04-27T15:55:00.000-05:00,1651087320||1651101000,2022-04-27T14:22:00.000-05:00||2022-04-27T18:10:00.000-05:00,BMI||DFW,ORD||BMI,American Airlines||American Airlines,AA||AA,Embraer RJ145||Canadair Regional Jet 900,3120||8100,113||688,coach||coach
e95dcc70a4cd86be68bab934ab30a5ab,2022-05-26,2022-05-29,ATL,DEN,UAA0OKEN,PT7H16M,0,False,False,False,431.63,487.60,1,,1653830400||1653842700,2022-05-29T09:20:00.000-04:00||2022-05-29T12:45:00.000-04:00,1653836880||1653856560,2022-05-29T11:08:00.000-04:00||2022-05-29T14:36:00.000-06:00,IAD||DEN,ATL||IAD,United||United,UA||UA,Boeing 737-700||Boeing 737-800,6480||13860,None||None,coach||coach
a7f9ec88231ebef322e02ab163a4d21c,2022-04-25,2022-05-01,ATL,SFO,HA0QA0MQ,PT13H14M,0,False,False,False,499.54,566.21,5,3328,1651424340||1651448700,2022-05-01T12:59:00.000-04:00||2022-05-01T19:45:00.000-04:00,1651431840||1651471980,2022-05-01T15:04:00.000-04:00||2022-05-01T23:13:00.000-07:00,EWR||SFO,ATL||EWR,Delta||Alaska Airlines,DL||AS,Airbus A320||Boeing 737 MAX 9,7500||23280,762||2566,coach||coach
fcd30bffe9611aee1346b8d801cfa603,2022-06-11,2022-07-27,ORD,LAX,HAA0OKEN,PT6H15M,0,False,False,False,556.27,621.59,9,1875,1658930400||1658938980,2022-07-27T09:00:00.000-05:00||2022-07-27T11:23:00.000-05:00,1658935800||1658952900,2022-07-27T10:30:00.000-05:00||2022-07-27T13:15:00.000-07:00,MSP||LAX,ORD||MSP,United||Delta,UA||DL,Airbus A320||Airbus A321,5400||13920,341||1534,coach||coach
2b3db4891bb5124e48449e1c26af77f5,2022-05-09,2022-06-15,LGA,SFO,BA7OA0MC,PT9H20M,0,False,False,False,645.58,717.60,9,2897,1655287200||1655302380,2022-06-15T06:00:00.000-04:00||2022-06-15T10:13:00.000-04:00,1655295840||1655320800,2022-06-15T08:24:00.000-04:00||2022-06-15T12:20:00.000-07:00,ATL||SFO,LGA||ATL,Delta||Delta,DL||DL,Airbus A321||Boeing 737-900,8640||18420,762||2135,coach||coach
e2228c11d43e8158a8b8ed046ca25323,2022-05-23,2022-05-28,BOS,LAX,L3AHZNN1,PT9H28M,0,False,False,False,302.33,348.61,7,2607,1653766200||1653784980,2022-05-28T15:30:00.000-04:00||2022-05-28T19:43:00.000-05:00,1653776700||1653800280,2022-05-28T17:25:00.000-05:00||2022-05-28T21:58:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 787-8,10500||15300,862||1745,coach||coach
b41db4416f43a1a7639ea18198d4fdf5,2022-06-18,2022-06-28,MIA,ORD,TAA7AQEN,PT3H30M,0,False,False,True,119.07,142.60,4,1192,1656414000,2022-06-28T07:00:00.000-04:00,1656426600,2022-06-28T09:30:00.000-05:00,ORD,MIA,United,UA,Boeing 737-700,12600,1192,coach
9bd77204913bc11a933779fdfc045091,2022-04-28,2022-06-24,PHL,EWR,KA7OA0MQ,PT6H10M,0,False,False,False,398.14,451.60,9,465,1656064800||1656081900,2022-06-24T06:00:00.000-04:00||2022-06-24T10:45:00.000-04:00,1656069900||1656087000,2022-06-24T07:25:00.000-04:00||2022-06-24T12:10:00.000-04:00,BOS||EWR,PHL||BOS,Delta||United,DL||UA,Embraer 175||Embraer 175 (Enhanced Winglets),5100||5100,280||185,coach||coach
767722181bab6127e21cc8f0841f680a,2022-06-12,2022-08-03,DTW,IAD,QAA2AKES,PT1H34M,0,False,False,True,180.47,208.61,2,391,1659552360,2022-08-03T14:46:00.000-04:00,1659558000,2022-08-03T16:20:00.000-04:00,IAD,DTW,United,UA,Embraer EMB-145,5640,391,coach
9d1eecd2c26b8c5fe8fb2cfa6057068a,2022-06-12,2022-08-04,LAX,ORD,G3AIZNN1,PT4H16M,0,False,False,True,305.12,342.60,1,1745,1659628500,2022-08-04T08:55:00.000-07:00,1659643860,2022-08-04T15:11:00.000-05:00,ORD,LAX,American Airlines,AA,Airbus A321,15360,1745,coach
c4839b0411e8438cb8fefa1bffa4524f,2022-05-28,2022-06-07,BOS,SFO,VH0OAJMN,PT9H23M,0,False,False,False,403.72,457.60,3,3168,1654615800||1654641900,2022-06-07T11:30:00.000-04:00||2022-06-07T15:45:00.000-07:00,1654638240||1654649580,2022-06-07T14:44:00.000-07:00||2022-06-07T17:53:00.000-07:00,SEA||SFO,BOS||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-800||AIRBUS INDUSTRIE A321 SHARKLETS,22440||7680,2489||679,coach||coach
1e2a73a76f22b66aab6f23030fe8ab84,2022-06-17,2022-06-23,DTW,JFK,MC7AUEY5,PT1H53M,0,False,False,True,233.26,265.36,4,485,1656009300,2022-06-23T14:35:00.000-04:00,1656016080,2022-06-23T16:28:00.000-04:00,JFK,DTW,American Airlines,AA,Embraer 190,6780,485,coach
db0ec40849eb649db16f7f3aca3786aa,2022-05-22,2022-07-11,EWR,DTW,TA3NR,PT8H35M,0,False,False,False,161.00,268.58,0,,1657534800||1657554000,2022-07-11T06:20:00.000-04:00||2022-07-11T11:40:00.000-04:00,1657546380||1657565700,2022-07-11T09:33:00.000-04:00||2022-07-11T14:55:00.000-04:00,MIA||DTW,EWR||MIA,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||Airbus A319,11580||11700,None||None,coach||coach
8284d58391353b3171228e17fb0042c5,2022-06-08,2022-06-23,DTW,JFK,QL7QUEY5,PT1H50M,0,False,False,True,130.00,154.35,7,485,1655999040,2022-06-23T11:44:00.000-04:00,1656005640,2022-06-23T13:34:00.000-04:00,JFK,DTW,American Airlines,AA,Airbus A320,6600,485,coach
bcc98f0e027ce9ab07e84daf47d1fd37,2022-04-20,2022-05-04,ORD,BOS,UAUQA0BQ,PT7H10M,0,True,False,False,124.65,157.60,9,905,1651680600||1651701000,2022-05-04T11:10:00.000-05:00||2022-05-04T17:50:00.000-04:00,1651688760||1651706400,2022-05-04T14:26:00.000-04:00||2022-05-04T19:20:00.000-04:00,JFK||BOS,ORD||JFK,Delta||Delta,DL||DL,Embraer 175||Airbus A220-100,8160||5400,720||185,coach||coach
96e43f2bedc4e0cfdc5491f9bda01881,2022-05-26,2022-06-08,DFW,SFO,B0APZNN1,PT13H31M,1,False,False,False,1166.51,1283.20,7,2342,1654739760||1654780500,2022-06-08T20:56:00.000-05:00||2022-06-09T06:15:00.000-07:00,1654754880||1654788420,2022-06-08T23:08:00.000-07:00||2022-06-09T08:27:00.000-07:00,SEA||SFO,DFW||SEA,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737,15120||7920,1663||679,coach||coach
6dd9768accb54790900bbc039eab9fc4,2022-04-25,2022-06-03,LGA,LAX,QAA0KKEN,PT9H53M,0,False,False,False,340.47,389.61,3,2465,1654268700||1654289100,2022-06-03T11:05:00.000-04:00||2022-06-03T15:45:00.000-05:00,1654278000||1654304280,2022-06-03T12:40:00.000-05:00||2022-06-03T17:58:00.000-07:00,ORD||LAX,LGA||ORD,United||United,UA||UA,Airbus A319||,9300||15180,720||1745,coach||coach
61c82a2ee20b24674d12db3160513f5d,2022-06-02,2022-07-06,MIA,PHL,N3AIZNN1,PT2H54M,0,False,False,True,174.88,202.60,7,1016,1657155660,2022-07-06T21:01:00.000-04:00,1657166100,2022-07-06T23:55:00.000-04:00,PHL,MIA,American Airlines,AA,Airbus A321,10440,1016,coach
e32e93037dc90373d45eee983d7bdb73,2022-06-04,2022-07-30,MIA,EWR,UAVOA0BC,PT10H43M,0,True,False,False,295.82,347.21,9,1358,1659178800||1659209100,2022-07-30T07:00:00.000-04:00||2022-07-30T15:25:00.000-04:00,1659185820||1659217380,2022-07-30T08:57:00.000-04:00||2022-07-30T17:43:00.000-04:00,ATL||EWR,MIA||ATL,Delta||Delta,DL||DL,Boeing 737-900||Airbus A320,7020||8280,596||762,coach||coach
1828653aafc040b56a272ec9c4db00bb,2022-04-20,2022-05-17,DFW,BOS,VUAIXSN1,PT7H8M,0,False,False,False,203.72,242.60,7,1583,1652801100||1652821200,2022-05-17T10:25:00.000-05:00||2022-05-17T17:00:00.000-04:00,1652811840||1652826780,2022-05-17T14:24:00.000-04:00||2022-05-17T18:33:00.000-04:00,DCA||BOS,DFW||DCA,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A319,10740||5580,1177||406,coach||coach
3a3c1f32f89fa5cd4835ccb0599b21ba,2022-04-23,2022-06-10,LGA,DTW,HAA0OKEN,PT4H43M,0,False,False,False,245.58,287.60,1,612,1654902300||1654914000,2022-06-10T19:05:00.000-04:00||2022-06-10T22:20:00.000-04:00,1654908180||1654919280,2022-06-10T20:43:00.000-04:00||2022-06-10T23:48:00.000-04:00,IAD||DTW,LGA||IAD,United||United,UA||UA,||Boeing 737-700,5880||5280,221||391,coach||coach
90995144d053460ef0204c35d1b84018,2022-06-08,2022-06-23,EWR,BOS,WAA3OHEN,PT1H24M,0,False,False,True,133.95,158.60,9,185,1656034140,2022-06-23T21:29:00.000-04:00,1656039180,2022-06-23T22:53:00.000-04:00,BOS,EWR,United,UA,Boeing 737-700,5040,185,coach
e7a3c3d787a0e52e809ca6387b1dd00f,2022-05-05,2022-05-24,JFK,LAX,VAA3JHEN,PT6H21M,0,False,False,True,287.44,323.60,1,2458,1653400800,2022-05-24T10:00:00.000-04:00,1653423660,2022-05-24T13:21:00.000-07:00,LAX,JFK,United,UA,Boeing 757-200,22860,2458,coach
ba41130c03015a5c580c27a3312b2d5a,2022-05-29,2022-06-08,ORD,PHL,KA0NA0MC,PT5H41M,0,False,False,False,233.49,274.60,4,1267,1654684200||1654697220,2022-06-08T05:30:00.000-05:00||2022-06-08T10:07:00.000-04:00,1654691040||1654704660,2022-06-08T08:24:00.000-04:00||2022-06-08T12:11:00.000-04:00,ATL||PHL,ORD||ATL,Delta||Delta,DL||DL,Airbus A321||Boeing 737-900,6840||7440,600||667,coach||coach
6c23d27b1861c196c0bdb8944e9df475,2022-05-13,2022-05-18,LAX,EWR,N0AHZNN3,PT13H13M,0,False,False,False,286.51,341.70,10,2470,1652884200||1652907120||1652924100,2022-05-18T07:30:00.000-07:00||2022-05-18T13:52:00.000-07:00||2022-05-18T20:35:00.000-05:00,1652888460||1652920800||1652931780,2022-05-18T08:41:00.000-07:00||2022-05-18T19:40:00.000-05:00||2022-05-18T23:43:00.000-04:00,LAS||ORD||EWR,LAX||LAS||ORD,American Airlines||American Airlines||American Airlines,AA||AA||AA,Airbus A319||Boeing 737-800||Boeing 737-800,4260||13680||7680,241||1509||720,coach||coach||coach
ea2e1b402e386c9a98cdeef427869c41,2022-06-04,2022-06-09,DTW,DEN,UAA0JFEN,PT7H26M,0,False,False,False,414.89,465.11,1,1159,1654774680||1654786800||1654794660,2022-06-09T07:38:00.000-04:00||2022-06-09T10:00:00.000-05:00||2022-06-09T12:11:00.000-05:00,1654779900||1654792560||1654801440,2022-06-09T08:05:00.000-05:00||2022-06-09T11:36:00.000-05:00||2022-06-09T13:04:00.000-06:00,ORD||SUX||DEN,DTW||ORD||SUX,United||United||United,UA||UA||UA,Embraer 175 (Enhanced Winglets)||Canadair Regional Jet||Canadair Regional Jet,5220||5760||6780,240||440||479,coach||coach||coach
b4ba1b197c1766fb427f157d3c7f28ac,2022-04-30,2022-05-04,OAK,LGA,SH0OAJMN,PT13H58M,0,False,False,False,578.02,649.47,7,3205,1651670700||1651683840||1651716000,2022-05-04T06:25:00.000-07:00||2022-05-04T10:04:00.000-07:00||2022-05-04T22:00:00.000-04:00,1651678560||1651702260||1651720980,2022-05-04T08:36:00.000-07:00||2022-05-04T18:11:00.000-04:00||2022-05-04T23:23:00.000-04:00,SEA||IAD||LGA,OAK||SEA||IAD,Alaska Airlines||Alaska Airlines||United,AS||AS||UA,Boeing 737-900||Boeing 737-900||Embraer 175 (Enhanced Winglets),7860||18420||4980,672||2312||221,coach||coach||coach
29eea11c0ba0e7b436f97517eca417a2,2022-05-26,2022-06-06,ORD,LAX,K0AIZNN1,PT6H25M,0,False,False,False,679.07,753.60,7,2206,1654528800||1654541100,2022-06-06T10:20:00.000-05:00||2022-06-06T13:45:00.000-05:00,1654538520||1654551900,2022-06-06T13:02:00.000-05:00||2022-06-06T14:45:00.000-07:00,AUS||LAX,ORD||AUS,American Airlines||American Airlines,AA||AA,Embraer 175||Airbus A320,9720||10800,970||1236,coach||coach
e7aad79a01f19b8334a0ad810afe0547,2022-06-15,2022-06-26,BOS,JFK,HC0KUEY5,PT1H13M,0,False,False,True,295.07,331.80,7,185,1656236760,2022-06-26T05:46:00.000-04:00,1656241140,2022-06-26T06:59:00.000-04:00,JFK,BOS,American Airlines,AA,Airbus A320,4380,185,coach
cd740635100aa6b93b336d766a01b86a,2022-05-26,2022-07-12,DEN,BOS,RH7AUEL1,PT3H48M,1,False,False,True,260.47,294.61,7,1763,1657690800,2022-07-12T23:40:00.000-06:00,1657704480,2022-07-13T05:28:00.000-04:00,BOS,DEN,JetBlue Airways,B6,,13680,1763,coach
c464060ff1eb7bd383bf232aaf417c73,2022-05-06,2022-07-01,ORD,EWR,G7AJZNN1,PT2H1M,0,False,False,True,146.98,172.60,7,720,1656677220,2022-07-01T07:07:00.000-05:00,1656684480,2022-07-01T10:08:00.000-04:00,EWR,ORD,American Airlines,AA,Boeing 737-800,7260,720,coach
483f2083891944ec0cde5a242659576c,2022-04-18,2022-05-23,LGA,DEN,SL2AUEL1,PT7H59M,0,False,False,False,305.12,351.60,7,1948,1653336000||1653347700,2022-05-23T16:00:00.000-04:00||2022-05-23T19:15:00.000-04:00,1653341280||1653364740,2022-05-23T17:28:00.000-04:00||2022-05-23T21:59:00.000-06:00,BOS||DEN,LGA||BOS,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Airbus A321,5280||17040,185||1763,coach||coach
b220053303e47f0d2a7f7c0b8721acdd,2022-06-15,2022-06-24,ATL,LAX,TA3NR,PT6H48M,0,False,False,False,194.00,301.58,0,,1656072000||1656084660,2022-06-24T08:00:00.000-04:00||2022-06-24T10:31:00.000-05:00,1656080520||1656096480,2022-06-24T09:22:00.000-05:00||2022-06-24T11:48:00.000-07:00,DFW||LAX,ATL||DFW,Spirit Airlines||Spirit Airlines,NK||NK,||AIRBUS INDUSTRIE A320 SHARKLETS,8520||11820,None||None,coach||coach
54061d7fae94a87d1f4544f14f2f97ec,2022-05-06,2022-07-01,IAD,DTW,UAA4OFEN,PT1H45M,0,False,False,True,273.49,308.60,9,391,1656709800,2022-07-01T17:10:00.000-04:00,1656716100,2022-07-01T18:55:00.000-04:00,DTW,IAD,United,UA,Embraer 175 (Enhanced Winglets),6300,391,coach
ece074c4dda11cf42d0efca5fedb7d84,2022-06-14,2022-08-01,LAX,LGA,V3AHZNN1,PT8H34M,0,False,False,False,381.39,433.59,7,2618,1659358800||1659377040,2022-08-01T06:00:00.000-07:00||2022-08-01T13:04:00.000-05:00,1659370560||1659389640,2022-08-01T11:16:00.000-05:00||2022-08-01T17:34:00.000-04:00,DFW||LGA,LAX||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,11760||12600,1238||1380,coach||coach
2d95a4af509312dd930cb428295f39ab,2022-06-23,2022-06-24,BOS,SFO,LH0OAVMN,PT6H45M,0,False,False,True,338.60,378.60,7,2698,1656106500,2022-06-24T17:35:00.000-04:00,1656130800,2022-06-24T21:20:00.000-07:00,SFO,BOS,Alaska Airlines,AS,Boeing 737-900,24300,2698,coach
dbee359cfbfb48a0574eaf7774133ef6,2022-06-20,2022-07-30,ORD,EWR,VAA0OFEN,PT2H14M,0,False,False,True,199.07,228.60,9,720,1659183300,2022-07-30T07:15:00.000-05:00,1659191340,2022-07-30T10:29:00.000-04:00,EWR,ORD,United,UA,Airbus A319,8040,720,coach
f42392117cc751444861911781415ca2,2022-05-29,2022-07-13,CLT,DFW,V3AWZNN1,PT7H30M,0,False,False,False,253.95,290.60,1,986,1657717200||1657732500||1657738800,2022-07-13T09:00:00.000-04:00||2022-07-13T12:15:00.000-05:00||2022-07-13T14:00:00.000-05:00,1657721640||1657737000||1657744200,2022-07-13T09:14:00.000-05:00||2022-07-13T13:30:00.000-05:00||2022-07-13T15:30:00.000-05:00,BNA||GLH||DFW,CLT||BNA||GLH,American Airlines||Contour Airlines||Contour Airlines,AA||LF||LF,Airbus A321||Embraer EMB-145||Embraer EMB-145,4440||4500||5400,329||310||347,coach||coach||coach
61bf753e9061b9def38c3a9d9dbcc5b5,2022-06-04,2022-06-22,ORD,CLT,QUAIZNN1,PT5H37M,0,False,False,False,137.67,171.60,3,1265,1655926200||1655938740,2022-06-22T14:30:00.000-05:00||2022-06-22T18:59:00.000-04:00,1655933700||1655946420,2022-06-22T17:35:00.000-04:00||2022-06-22T21:07:00.000-04:00,LGA||CLT,ORD||LGA,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,7500||7680,720||545,coach||coach
be103ffca9f075eeff7bf2f050fa00dc,2022-06-25,2022-08-23,ATL,CLT,SRA2AKEX,PT6H38M,0,False,False,False,258.60,301.60,5,1307,1661275320||1661291160,2022-08-23T13:22:00.000-04:00||2022-08-23T17:46:00.000-04:00,1661284560||1661299200,2022-08-23T15:56:00.000-04:00||2022-08-23T20:00:00.000-04:00,EWR||CLT,ATL||EWR,United||United,UA||UA,Boeing 737-700||Embraer 175 (Enhanced Winglets),9240||8040,762||545,coach||coach
6fb0c6db1e8db084c4f0ed89bf1095ea,2022-05-11,2022-05-12,PHL,ORD,G0AIZNN1,PT2H31M,0,False,False,True,186.98,215.60,7,672,1652366460,2022-05-12T10:41:00.000-04:00,1652375520,2022-05-12T12:12:00.000-05:00,ORD,PHL,American Airlines,AA,Boeing 737-800,9060,672,coach
893898b21ea6e79b4a173a780f19797a,2022-05-30,2022-06-14,DFW,LGA,Q7AIZNN1,PT3H30M,0,False,False,True,227.91,259.60,7,1380,1655204400,2022-06-14T06:00:00.000-05:00,1655217000,2022-06-14T10:30:00.000-04:00,LGA,DFW,JetBlue Airways,B6,Boeing 737-800,12600,1380,coach
7ec7338b4092ebc9ccb09b456ab6bd1e,2022-06-09,2022-07-27,BOS,LAX,V0AJZNN1,PT10H14M,0,False,False,False,390.70,443.60,7,2701,1658939400||1658956500,2022-07-27T12:30:00.000-04:00||2022-07-27T17:15:00.000-04:00,1658945700||1658976240,2022-07-27T14:15:00.000-04:00||2022-07-27T19:44:00.000-07:00,DCA||LAX,BOS||DCA,American Airlines||American Airlines,AA||AA,Airbus A319||,6300||19740,406||2295,coach||coach
a1dbf22b48698123a8027c120fc44a33,2022-05-25,2022-07-11,LGA,DFW,VUAIZNN1,PT3H49M,0,False,False,True,200.93,230.60,7,,1657578540,2022-07-11T18:29:00.000-04:00,1657592280,2022-07-11T21:18:00.000-05:00,DFW,LGA,American Airlines,AA,Boeing 737-800,13740,None,coach
baa39fdf8ae77b1769848653ee5d5a1d,2022-05-04,2022-06-05,JFK,BOS,VI0AUEL1,PT1H16M,0,False,False,True,133.95,158.60,7,185,1654450200,2022-06-05T13:30:00.000-04:00,1654454760,2022-06-05T14:46:00.000-04:00,BOS,JFK,JetBlue Airways,B6,Embraer 190,4560,185,coach
6e8ea18f674270c391c7d2d8d716ad58,2022-05-22,2022-07-21,LAX,ATL,MA3NR,PT12H57M,1,False,False,False,282.00,389.58,0,,1658470500||1658509200,2022-07-21T23:15:00.000-07:00||2022-07-22T12:00:00.000-05:00,1658482020||1658517120,2022-07-22T04:27:00.000-05:00||2022-07-22T15:12:00.000-04:00,DFW||ATL,LAX||DFW,Spirit Airlines||Spirit Airlines,NK||NK,||,11520||7920,None||None,coach||coach
3923c6ad4e8378d34acae98173b14db2,2022-06-24,2022-08-07,DTW,ORD,V0AIZNN1,PT1H35M,0,False,False,True,202.79,232.60,7,240,1659912900,2022-08-07T18:55:00.000-04:00,1659918600,2022-08-07T19:30:00.000-05:00,ORD,DTW,American Airlines,AA,Embraer RJ145,5700,240,coach
2d4ef9f29f619b27ccd45d3b2f2dbaa5,2022-05-18,2022-06-20,LGA,DFW,M0AIZNN1,PT9H56M,0,False,False,False,290.23,335.60,7,2219,1655751600||1655775600,2022-06-20T15:00:00.000-04:00||2022-06-20T21:40:00.000-04:00,1655763600||1655787360,2022-06-20T18:20:00.000-04:00||2022-06-20T23:56:00.000-05:00,MIA||DFW,LGA||MIA,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,12000||11760,1104||1115,coach||coach
d32c9ffb96eecfbe10291b2744f1ac57,2022-06-16,2022-08-04,ORD,LAX,VAA1AKEN,PT4H18M,0,False,False,True,257.67,291.60,9,1745,1659646200,2022-08-04T15:50:00.000-05:00,1659661680,2022-08-04T18:08:00.000-07:00,LAX,ORD,United,UA,,15480,1745,coach
aad8941556c6989df9391cbb5019925e,2022-04-28,2022-06-17,SFO,CLT,QAA0OHEN,PT11H19M,1,False,False,False,621.39,691.59,1,3111,1655523000||1655555520,2022-06-17T20:30:00.000-07:00||2022-06-18T08:32:00.000-04:00,1655542800||1655563740,2022-06-18T05:00:00.000-04:00||2022-06-18T10:49:00.000-04:00,JFK||CLT,SFO||JFK,United||Delta,UA||DL,Boeing 757-200||Embraer 175,19800||8220,2566||545,coach||coach
442fd66d41aedde011daffd03b60e9ee,2022-04-22,2022-06-01,ORD,BOS,LAUOA0BQ,PT4H9M,0,True,False,False,152.56,187.60,9,905,1654096500||1654106400,2022-06-01T10:15:00.000-05:00||2022-06-01T14:00:00.000-04:00,1654104300||1654111440,2022-06-01T13:25:00.000-04:00||2022-06-01T15:24:00.000-04:00,LGA||BOS,ORD||LGA,Delta||Delta,DL||DL,Airbus A220-100||Embraer 175,7800||5040,720||185,coach||coach
18d9b1c39cabc9cd2fffe804f0fe1a53,2022-05-06,2022-05-22,LAX,DTW,QAA3AKEN,PT7H17M,1,False,False,False,532.10,595.61,9,1985,1653285900||1653307500,2022-05-22T23:05:00.000-07:00||2022-05-23T07:05:00.000-05:00,1653300300||1653312120,2022-05-23T05:05:00.000-05:00||2022-05-23T09:22:00.000-04:00,ORD||DTW,LAX||ORD,United||Delta,UA||DL,Boeing 757-300||Boeing 717,14400||4620,1745||240,coach||coach
5a3e963c16c9053945917911f8a20f1e,2022-06-10,2022-06-24,OAK,ORD,HATOA0MC,PT6H35M,0,False,False,False,432.56,488.60,9,1839,1656090300||1656101880,2022-06-24T10:05:00.000-07:00||2022-06-24T14:18:00.000-06:00,1656096960||1656114000,2022-06-24T12:56:00.000-06:00||2022-06-24T18:40:00.000-05:00,SLC||ORD,OAK||SLC,Delta||Delta,DL||DL,Embraer 175 (Enhanced Winglets)||Airbus A320,6660||12120,588||1251,coach||coach
4f3761e89476b4de027093c2569e97cf,2022-05-13,2022-06-24,DFW,ATL,M0AHZNN1,PT2H11M,0,False,False,True,315.35,353.60,3,725,1656084180,2022-06-24T10:23:00.000-05:00,1656092040,2022-06-24T13:34:00.000-04:00,ATL,DFW,American Airlines,AA,Airbus A321,7860,725,coach
968eb4810ed77850bbca8a38e7b44db8,2022-05-29,2022-06-13,LAX,CLT,QAA3AKEN,PT12H6M,0,False,False,False,541.40,611.21,4,2337,1655124600||1655160660,2022-06-13T05:50:00.000-07:00||2022-06-13T17:51:00.000-05:00,1655139600||1655168160,2022-06-13T12:00:00.000-05:00||2022-06-13T20:56:00.000-04:00,ORD||CLT,LAX||ORD,United||United,UA||UA,Boeing 737-900||Airbus A320,15000||7500,1745||592,coach||coach
c6537cbf01f92dc708c02e75c5be5767,2022-05-21,2022-05-29,BOS,SFO,VAA3JHEN,PT8H57M,0,False,False,False,311.63,358.60,5,2832,1653849960||1653861000,2022-05-29T14:46:00.000-04:00||2022-05-29T17:50:00.000-04:00,1653855900||1653882180,2022-05-29T16:25:00.000-04:00||2022-05-29T20:43:00.000-07:00,IAD||SFO,BOS||IAD,United||United,UA||UA,Boeing 737-900||Boeing 777,5940||21180,406||2426,coach||coach
c96360d0d9b02b57aafe997f6af825f7,2022-04-20,2022-04-30,ORD,DFW,TA3NR,PT15H36M,0,False,False,False,66.00,173.58,0,,1651312800||1651358040,2022-04-30T05:00:00.000-05:00||2022-04-30T15:34:00.000-07:00,1651328280||1651368960,2022-04-30T07:18:00.000-07:00||2022-04-30T20:36:00.000-05:00,LAX||DFW,ORD||LAX,Spirit Airlines||Spirit Airlines,NK||NK,||,15480||10920,None||None,coach||coach
3ec2653d07d458225724e408db5efd49,2022-05-19,2022-06-16,BOS,DTW,UAA0OKEN,PT6H52M,0,False,False,False,320.93,368.60,9,670,1655391900||1655408820,2022-06-16T11:05:00.000-04:00||2022-06-16T15:47:00.000-04:00,1655396760||1655416620,2022-06-16T12:26:00.000-04:00||2022-06-16T17:57:00.000-04:00,EWR||DTW,BOS||EWR,United||United,UA||UA,Boeing 737-700||Embraer 175 (Enhanced Winglets),4860||7800,185||485,coach||coach
606c6186cadcbdea168ad60f88e62e82,2022-05-29,2022-06-15,SFO,MIA,M3AKZNN1,PT8H3M,0,False,False,False,599.07,667.60,2,2583,1655319600||1655337960,2022-06-15T12:00:00.000-07:00||2022-06-15T19:06:00.000-05:00,1655332320||1655348580,2022-06-15T17:32:00.000-05:00||2022-06-15T23:03:00.000-04:00,DFW||MIA,SFO||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,12720||10620,1468||1115,coach||coach
